term,coef,std_err,t_stat,p_value,ci_low,ci_high
C(date)[T.Timestamp('2011-06-30 00:00:00')],-0.7711914091744786,0.5070122808743951,-1.5210507482076752,0.12824710267945885,-1.764917219407799,0.2225344010588418
C(date)[T.Timestamp('2011-07-31 00:00:00')],-0.9000551823151917,0.5542586582820791,-1.6238901618693815,0.104399252619479,-1.9863821906675596,0.1862718260371763
C(date)[T.Timestamp('2011-08-31 00:00:00')],-1.1645205779591734,0.6703568322715986,-1.7371652258887722,0.08235801097777513,-2.478395826001864,0.14935467008351755
C(date)[T.Timestamp('2011-09-30 00:00:00')],-1.2930195540803395,0.6820598800967295,-1.8957566510098263,0.05799223040867286,-2.629832354369637,0.04379324620895786
C(date)[T.Timestamp('2011-10-31 00:00:00')],-0.3402541616855449,0.5283330166003818,-0.6440145722388287,0.519565984565235,-1.375767846065696,0.695259522694606
C(date)[T.Timestamp('2011-11-30 00:00:00')],-0.7411949354942107,0.578981372365444,-1.2801706080215307,0.20048514049591215,-1.875977573050055,0.3935877020616336
C(date)[T.Timestamp('2011-12-31 00:00:00')],-0.5300146258083702,0.4554809624059082,-1.1636372747804118,0.2445710389297754,-1.4227409077675925,0.3627116561508521
C(date)[T.Timestamp('2012-01-31 00:00:00')],-0.5073664461548013,0.3477155273198287,-1.4591423341533027,0.14452593648970874,-1.1888763565670186,0.17414346425741611
C(date)[T.Timestamp('2012-02-29 00:00:00')],-0.5676535600384349,0.4143018798448083,-1.3701447848874593,0.17064171016391183,-1.3796703232615002,0.24436320318463034
C(date)[T.Timestamp('2012-03-31 00:00:00')],-0.5152167492139439,0.3638538922529903,-1.4159990045007127,0.15677579592907154,-1.2283572736645223,0.1979237752366345
C(date)[T.Timestamp('2012-04-30 00:00:00')],-0.7667685804841894,0.5577213336624718,-1.3748238308349008,0.16918606808067516,-1.8598823078722804,0.3263451469039017
C(date)[T.Timestamp('2012-05-31 00:00:00')],-0.8604521059203696,0.6146467837828299,-1.3999131348654203,0.16153933224216577,-2.065137665348094,0.3442334535073548
C(date)[T.Timestamp('2012-06-30 00:00:00')],-0.7013543158441924,0.5903456790273282,-1.1880400598506378,0.23481762742214407,-1.8584105851665982,0.4557019534782134
C(date)[T.Timestamp('2012-07-31 00:00:00')],-0.875522698576711,0.6162254950692887,-1.4207829854204048,0.15537985856773656,-2.0833024752678813,0.3322570781144595
C(date)[T.Timestamp('2012-08-31 00:00:00')],-0.6949584398100506,0.44392234093552524,-1.5654955286672214,0.11746676498647109,-1.565030239976391,0.17511336035628988
C(date)[T.Timestamp('2012-09-30 00:00:00')],-0.5630015429831916,0.4512558137978822,-1.2476327745117106,0.2121655703290889,-1.4474466858413535,0.3214435998749703
C(date)[T.Timestamp('2012-10-31 00:00:00')],-0.7432935280549957,0.5388494916978952,-1.3794084238864266,0.16776886344699593,-1.799419124870585,0.31283206876059366
C(date)[T.Timestamp('2012-11-30 00:00:00')],-0.5955405557214069,0.43851669391894027,-1.3580795531389562,0.17443844244518747,-1.4550174824221043,0.26393637097929057
