term,coef,std_err,t_stat,p_value,ci_low,ci_high
C(date)[T.Timestamp('2017-02-28 00:00:00')],0.016705320450899896,0.1796488354337843,0.09298874891430739,0.9259124995583579,-0.3353999268638804,0.3688105677656802
C(date)[T.Timestamp('2017-03-31 00:00:00')],-0.07354818209744174,0.17825776843793886,-0.4125945407144925,0.6799037017138759,-0.4229269882002827,0.2758306240053992
C(date)[T.Timestamp('2017-04-30 00:00:00')],0.08396106299249936,0.16013241278706336,0.5243227247449702,0.6000540937037011,-0.22989269882764604,0.39781482481264474
C(date)[T.Timestamp('2017-05-31 00:00:00')],-0.10503637725796253,0.2044218983640728,-0.5138215528695174,0.6073767577759632,-0.5056959357028525,0.29562318118692754
C(date)[T.Timestamp('2017-06-30 00:00:00')],0.11452864368468318,0.23662863038112117,0.48400163370011445,0.628384709692233,-0.34925494957335473,0.5783122369427212
C(date)[T.Timestamp('2017-07-31 00:00:00')],0.0772588940765622,0.17595450635835466,0.43908448652752446,0.6606003195265227,-0.2676056013033369,0.42212338945646133
C(date)[T.Timestamp('2017-08-31 00:00:00')],-0.22098101292744105,0.24037358687528332,-0.9193231910380236,0.3579265511577534,-0.6921045860377062,0.2501425601828241
C(date)[T.Timestamp('2017-09-30 00:00:00')],0.41428322764981534,0.2206223831528579,1.8777932761372622,0.060409450455826796,-0.018128697513182523,0.8466951528128133
C(date)[T.Timestamp('2017-10-31 00:00:00')],0.034448741524432225,0.22989495394264786,0.14984557483165198,0.8808864517442923,-0.4161370884306521,0.48503457147951656
C(date)[T.Timestamp('2017-11-30 00:00:00')],0.3198484725111978,0.1693120896580107,1.8891059295130774,0.05887763608739475,-0.01199712536571973,0.6516940703881153
C(date)[T.Timestamp('2017-12-31 00:00:00')],0.32504060239645005,0.2856716865683398,1.1378117527187708,0.2551990963650407,-0.23486561468031064,0.8849468194732107
C(date)[T.Timestamp('2018-01-31 00:00:00')],0.16769071027326984,0.26633995066615945,0.6296115541579405,0.52894876221447,-0.3543260006765774,0.6897074212231171
C(date)[T.Timestamp('2018-02-28 00:00:00')],-0.030252011960316932,0.2700466493076061,-0.11202513357555983,0.9108034782907656,-0.5595337187489432,0.4990296948283094
C(date)[T.Timestamp('2018-03-31 00:00:00')],0.11115921859827074,0.22958531594581072,0.4841739034586505,0.6282624558234475,-0.3388197320347677,0.5611381692313091
C(date)[T.Timestamp('2018-04-30 00:00:00')],0.18061668158154753,0.2088157099123567,0.8649573428041177,0.38706220223536647,-0.22865458925283516,0.5898879524159302
C(date)[T.Timestamp('2018-05-31 00:00:00')],0.1942308393432616,0.2882627524099167,0.6737979073587023,0.5004398054639445,-0.37075377346456184,0.759215452151085
C(date)[T.Timestamp('2018-06-30 00:00:00')],0.0613381576141345,0.20639504032419748,0.2971881374561465,0.766322877915273,-0.3431886880089847,0.46586500323725366
C(date)[T.Timestamp('2018-07-31 00:00:00')],0.2914948681227123,0.20765774286455335,1.4037274223520886,0.1604000333496367,-0.11550682900269166,0.6984965652481163
C(date)[T.Timestamp('2018-08-31 00:00:00')],0.13707080892194135,0.2553398111961575,0.5368172251707377,0.5913938721469725,-0.3633860248417846,0.6375276426856673
C(date)[T.Timestamp('2018-09-30 00:00:00')],0.11277823295381817,0.17544747123105142,0.6428034109724929,0.5203516695653514,-0.2310924918376699,0.4566489577453062
C(date)[T.Timestamp('2018-10-31 00:00:00')],-0.10426522133161015,0.4194273514081274,-0.24858946604594218,0.803678357639659,-0.9263277242225649,0.7177972815593447
C(date)[T.Timestamp('2018-11-30 00:00:00')],0.10838518477164609,0.17897948720971085,0.6055732221684758,0.5447981884105023,-0.24240816413083444,0.45917853367412664
C(date)[T.Timestamp('2018-12-31 00:00:00')],-0.4953124129687516,0.4206846537565763,-1.1773959628566761,0.23903750048828032,-1.319839183180344,0.32921435724284076
C(date)[T.Timestamp('2019-01-31 00:00:00')],0.39177964750732075,0.26683365604248716,1.4682542424293687,0.14203517515739203,-0.13120470819910268,0.9147640032137442
C(date)[T.Timestamp('2019-02-28 00:00:00')],0.28881436849167225,0.24277260705534393,1.189649738472481,0.23418408787823297,-0.1870111977696965,0.764639934753041
C(date)[T.Timestamp('2019-03-31 00:00:00')],0.003381921744789046,0.24426432893992195,0.013845336154755722,0.9889533729715816,-0.4753673656853028,0.48213120917488095
C(date)[T.Timestamp('2019-04-30 00:00:00')],0.35686007105803313,0.3001380807529715,1.1889863164406207,0.23444505157537088,-0.2313997576067654,0.9451198997228316
C(date)[T.Timestamp('2019-05-31 00:00:00')],-0.24729458223775702,0.34089928330907265,-0.7254183107611584,0.4681954430918166,-0.9154448998790558,0.4208557354035417
C(date)[T.Timestamp('2019-06-30 00:00:00')],0.3918019977870449,0.22113759402390842,1.7717566274356995,0.07643496514046595,-0.04161972212765552,0.8252237177017453
C(date)[T.Timestamp('2019-07-31 00:00:00')],0.13551150766575015,0.16956552219352553,0.7991689932761835,0.42419242844551797,-0.19683080885328708,0.4678538241847874
C(date)[T.Timestamp('2019-08-31 00:00:00')],-0.346700623043391,0.2533142086996247,-1.3686584136877304,0.17110607538167966,-0.8431873488669182,0.1497861027801362
C(date)[T.Timestamp('2019-09-30 00:00:00')],0.5039373171022159,0.27078203932260203,1.8610441016061605,0.06273794901720789,-0.026785727630392775,1.0346603618348245
C(date)[T.Timestamp('2019-10-31 00:00:00')],0.1352520057955353,0.1509216624284154,0.8961735752128197,0.3701600664362952,-0.16054901705107072,0.43105302864214134
C(date)[T.Timestamp('2019-11-30 00:00:00')],0.09582800503357411,0.18847905936747233,0.5084278611914173,0.6111533179245798,-0.27358416316665835,0.4652401732338066
C(date)[T.Timestamp('2019-12-31 00:00:00')],0.45480285462902026,0.17795293896857578,2.555747925631802,0.010595984727831664,0.10602150330755744,0.8035842059504831
C(date)[T.Timestamp('2020-01-31 00:00:00')],-0.3529572513304223,0.2636442747568602,-1.3387631939131956,0.18064777637659724,-0.8696905345840509,0.16377603192320628
C(date)[T.Timestamp('2020-02-29 00:00:00')],-0.5015953797466219,0.32999224830309165,-1.5200217045277866,0.1285055207446515,-1.1483683015980803,0.14517754210483647
C(date)[T.Timestamp('2020-03-31 00:00:00')],-1.18638695693272,0.5823119572651048,-2.03737351110687,0.04161262626609841,-2.3276974209393524,-0.0450764929260874
C(date)[T.Timestamp('2020-04-30 00:00:00')],0.3817802821384451,0.4094677343730108,0.9323818462107605,0.35113922321949154,-0.4207617300638696,1.1843222943407599
C(date)[T.Timestamp('2020-05-31 00:00:00')],-0.1659550853551483,0.299777699109738,-0.5535938325232058,0.5798568478461985,-0.7535085789785199,0.4215984082682232
C(date)[T.Timestamp('2020-06-30 00:00:00')],-0.11812362675369503,0.27580379745714456,-0.4282886161930005,0.6684410058878945,-0.6586891365690781,0.42244188306168806
C(date)[T.Timestamp('2020-07-31 00:00:00')],-0.15443755335783446,0.3140310625437755,-0.491790691362916,0.6228673177548738,-0.7699271259704796,0.46105201925481065
C(date)[T.Timestamp('2020-08-31 00:00:00')],0.12526847161668808,0.30592336799508,0.4094766360531919,0.6821899093176931,-0.4743303116828622,0.7248672549162384
C(date)[T.Timestamp('2020-09-30 00:00:00')],-0.5879709161829921,0.24986442736374997,-2.353159761021245,0.018614634460253656,-1.0776961948336665,-0.0982456375323178
C(date)[T.Timestamp('2020-10-31 00:00:00')],0.0126641613131446,0.27425918813884786,0.04617588712008138,0.9631700612599732,-0.524873969868192,0.5502022924944813
C(date)[T.Timestamp('2020-11-30 00:00:00')],0.6411739478903207,0.4421061812750992,1.4502713941729581,0.1469828528228499,-0.22533824475141018,1.5076861405320514
C(date)[T.Timestamp('2020-12-31 00:00:00')],0.1969334812191721,0.33886604824607,0.5811543594835663,0.5611364247786201,-0.4672317689265374,0.8610987313648816
C(date)[T.Timestamp('2021-01-31 00:00:00')],0.2323413504231328,0.44343712691315457,0.5239555651113443,0.6003094460761831,-0.6367794477345672,1.101462148580833
C(date)[T.Timestamp('2021-02-28 00:00:00')],0.2723452615458712,0.33915933127054637,0.8030009391916809,0.42197419171956685,-0.3923948127650891,0.9370853358568314
C(date)[T.Timestamp('2021-03-31 00:00:00')],0.7487591936729991,0.4574471547463685,1.636821184488837,0.10166783795484169,-0.14782075446020393,1.6453391418062022
C(date)[T.Timestamp('2021-04-30 00:00:00')],0.07146632966760363,0.3302741635361596,0.21638486311624325,0.8286877642708449,-0.5758591358873613,0.7187917952225684
C(date)[T.Timestamp('2021-05-31 00:00:00')],0.3960804243290197,0.30794646070364534,1.2861989821996713,0.19837362619259746,-0.2074835478167042,0.9996443964747436
C(date)[T.Timestamp('2021-06-30 00:00:00')],-0.16093817566905377,0.3744356563033701,-0.4298153046051273,0.6673299989794461,-0.8948185765512773,0.5729422252131697
C(date)[T.Timestamp('2021-07-31 00:00:00')],0.06510003507109578,0.3656331428894918,0.17804741265146054,0.8586857406527446,-0.6515277565464955,0.781727826688687
C(date)[T.Timestamp('2021-08-31 00:00:00')],-0.14654111841093134,0.17439995913624337,-0.840258903366208,0.4007632383937715,-0.4883587572232255,0.1952765204013628
C(date)[T.Timestamp('2021-09-30 00:00:00')],-0.24250390905064853,0.30469310674862266,-0.7958956198202366,0.42609270738550686,-0.839691424615567,0.3546836065142699
C(date)[T.Timestamp('2021-10-31 00:00:00')],0.053860980052257285,0.2551252337825941,0.21111584790611154,0.8327968740822058,-0.4461752897089887,0.5538972498135032
C(date)[T.Timestamp('2021-11-30 00:00:00')],0.06776998014847264,0.3591437198332587,0.18869877546497688,0.8503289113843617,-0.6361387759984579,0.7716787362954033
C(date)[T.Timestamp('2021-12-31 00:00:00')],0.42663755696451383,0.31234882040234335,1.3659009706358187,0.1719700480577211,-0.18555488163764883,1.0388299955666764
C(date)[T.Timestamp('2022-01-31 00:00:00')],-0.10040749200854385,0.6699640753561097,-0.1498699642293114,0.8808672091074186,-1.4135129506421975,1.2126979666251099
C(date)[T.Timestamp('2022-02-28 00:00:00')],-0.3073430662834579,0.38087420234432773,-0.80694114852548,0.41970039026318917,-1.0538427855187613,0.4391566529518454
C(date)[T.Timestamp('2022-03-31 00:00:00')],-0.11691913701360798,0.29781775241455055,-0.3925861909361977,0.6946251403864385,-0.7006312057027938,0.4667929316755778
C(date)[T.Timestamp('2022-04-30 00:00:00')],-0.29548541291501684,0.6167278116497168,-0.4791180279751091,0.6318546652066865,-1.5042497120126637,0.91327888618263
C(date)[T.Timestamp('2022-05-31 00:00:00')],-0.047127936680813276,0.4508040449563836,-0.1045419561072772,0.9167392745088452,-0.9306876288803005,0.836431755518674
C(date)[T.Timestamp('2022-06-30 00:00:00')],-0.9466034240420559,0.3915788372672039,-2.417401897018548,0.015631747065303434,-1.7140838421938462,-0.17912300589026553
C(date)[T.Timestamp('2022-07-31 00:00:00')],-0.24488307611012772,0.4767057750844135,-0.5136985723883136,0.6074627502343555,-1.1792092264978296,0.6894430742775741
C(date)[T.Timestamp('2022-08-31 00:00:00')],-0.4837544366815005,0.3111908675709019,-1.5545264565685932,0.12005889094238868,-1.0936773294382416,0.1261684560752407
C(date)[T.Timestamp('2022-09-30 00:00:00')],-0.8796294004754952,0.4308914473260389,-2.041417637630467,0.041209332795349614,-1.7241611184808692,-0.03509768247012113
C(date)[T.Timestamp('2022-10-31 00:00:00')],0.7040212000329389,0.42437252128017183,1.6589698077273536,0.09712187640496588,-0.1277336577046556,1.5357760577705335
C(date)[T.Timestamp('2022-11-30 00:00:00')],0.34385458703972765,0.36464174144028233,0.9429929378944704,0.345684515172617,-0.37083009344319223,1.0585392675226475
C(date)[T.Timestamp('2022-12-31 00:00:00')],-0.22387854080990802,0.3637729326763155,-0.615434851523477,0.5382675812446984,-0.9368603874060001,0.4891033057861841
C(date)[T.Timestamp('2023-01-31 00:00:00')],-0.04781887343276882,0.40618651332145617,-0.11772639382274355,0.9062844529557907,-0.8439298105487217,0.7482920636831841
C(date)[T.Timestamp('2023-02-28 00:00:00')],-0.19583627351872485,0.2617047729451075,-0.748309903999349,0.454273252013067,-0.708768203073368,0.3170956560359182
C(date)[T.Timestamp('2023-03-31 00:00:00')],-0.481440827811905,0.39810520021610507,-1.2093306682519156,0.22653583308704395,-1.2617126822935782,0.29883102666976824
C(date)[T.Timestamp('2023-04-30 00:00:00')],0.04632288549179501,0.2776187873939834,0.16685789145118543,0.8674818663270318,-0.4977999392320948,0.5904457102156848
C(date)[T.Timestamp('2023-05-31 00:00:00')],-0.6495584674838659,0.42231411825026477,-1.5380931856484499,0.1240258319181873,-1.4772789294171744,0.17816199444944258
C(date)[T.Timestamp('2023-06-30 00:00:00')],0.40783254642613265,0.2483777047358378,1.6419853257758505,0.10059304521938436,-0.07897880941883306,0.8946439022710984
C(date)[T.Timestamp('2023-07-31 00:00:00')],0.4929406717291749,0.2588758482364705,1.9041585960498624,0.056889532226103025,-0.014446667281564074,1.000328010739914
C(date)[T.Timestamp('2023-08-31 00:00:00')],-0.12414901376736937,0.280331386281235,-0.44286519399158597,0.6578632443001626,-0.6735884346147758,0.425290407080037
C(date)[T.Timestamp('2023-09-30 00:00:00')],-0.22466092353997175,0.27512300310083954,-0.8165835681054552,0.41416644863274255,-0.7638921009361188,0.3145702538561754
C(date)[T.Timestamp('2023-10-31 00:00:00')],-0.213421765369408,0.28312916057997944,-0.7537964826096384,0.4509714363823414,-0.7683447230792253,0.3415011923404094
C(date)[T.Timestamp('2023-11-30 00:00:00')],0.3338520675393361,0.4423344749482833,0.7547502771027949,0.45039883334478426,-0.5331075724797341,1.2008117075584062
C(date)[T.Timestamp('2023-12-31 00:00:00')],0.6156690165764002,0.38046202858718237,1.6182140931715092,0.10561646668536068,-0.13002285693952575,1.361360890092326
C(date)[T.Timestamp('2024-01-31 00:00:00')],0.00015644033400386698,0.3062306724238681,0.0005108578208891194,0.9995923944496764,-0.6000446485782607,0.6003575292462684
C(date)[T.Timestamp('2024-02-29 00:00:00')],0.14372913339831225,0.36259598401784937,0.3963892037790384,0.6918179293611006,-0.5669459362155336,0.8544042030121581
C(date)[T.Timestamp('2024-03-31 00:00:00')],0.5056052309122184,0.31089634203327526,1.6262823409421248,0.10388960662725048,-0.10374040239824722,1.114950864222684
C(date)[T.Timestamp('2024-04-30 00:00:00')],-0.10928588099883516,0.26073245330731787,-0.4191495136588272,0.6751068664286335,-0.6203120990819495,0.40174033708427914
C(date)[T.Timestamp('2024-05-31 00:00:00')],0.2946937113147616,0.2801688527285817,1.0518432311255208,0.29287148094438253,-0.2544271496231651,0.8438145722526882
C(date)[T.Timestamp('2024-06-30 00:00:00')],-0.023287492581258284,0.2763574903362318,-0.08426582739959548,0.9328450815229048,-0.5649382204981487,0.5183632353356321
C(date)[T.Timestamp('2024-07-31 00:00:00')],0.5403302858712611,0.3194060867974868,1.6916718503672317,0.09070855852011939,-0.0856941406946875,1.1663547124372098
C(date)[T.Timestamp('2024-08-31 00:00:00')],0.16892190067221563,0.33672378672653835,0.501663105877938,0.6159045209202908,-0.4910445940497458,0.828888395394177
C(date)[T.Timestamp('2024-09-30 00:00:00')],0.15781276368749791,0.29266241694096745,0.539231396149271,0.5897271992808413,-0.4157950331452433,0.7314205605202391
C(date)[T.Timestamp('2024-10-31 00:00:00')],0.010555601209768093,0.19937163868634664,0.05294434694582746,0.957776250170487,-0.38020563015420383,0.40131683257374007
C(date)[T.Timestamp('2024-11-30 00:00:00')],0.23296441595258438,0.3151632568158228,0.7391864721360132,0.45979377416250344,-0.384744216656776,0.8506730485619447
C(date)[T.Timestamp('2024-12-31 00:00:00')],-0.1979691786604868,0.22621790366039984,-0.8751260420027573,0.38150532877312426,-0.6413481224930222,0.24540976517204854
treated_sentiment,0.05592957081960261,0.05081114595062679,1.1007342931007578,0.2710123163947712,-0.04365844525683409,0.1555175868960393
post_gfc,-0.531635112480015,0.43747087907528465,-1.2152468607825337,0.22427195254154286,-1.38906227975265,0.32579205479261997
post_covid,0.01512595234268177,0.14609746571751986,0.10353329723000035,0.9175397241127872,-0.2712198186962324,0.30147172338159595
